spec,scenario,period,bucket,start_equity,end_equity,return_pct,peak_equity,min_equity,max_drawdown_pct,marks
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2023-07,78.37604639055125,78.61358044022172,0.3030697012794237,79.06339438293885,75.19318555621236,-4.895070413978653,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2023-08,78.60991517114468,78.39983462116734,-0.2672443412767511,81.28287362512748,78.10172105987397,-3.841219972066212,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2023-09,78.42151812755371,74.86664170261596,-4.533036990122641,79.26646662912115,74.5926370288134,-5.896351634009466,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2023-10,74.90965581308201,71.34417441090558,-4.759708696397135,75.51069377297587,70.1992709607557,-7.034000810784569,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2023-11,71.43522130774781,67.72607858509755,-5.192316415835007,71.91207804969156,66.08683670298963,-8.100504817391963,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2023-12,67.75923129621187,59.20273058831199,-12.62780073536377,67.76731412693279,57.953359525218644,-14.481840881773678,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2024-01,59.16529413173551,60.91508694195019,2.9574649055553737,63.359166009704246,58.13554171795791,-7.411518611175438,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2024-02,60.931933687476594,53.21757098733587,-12.660623474889432,61.57728782612574,52.559596063048545,-14.644509496001557,8352
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2024-03,53.236373580769566,48.40863629745599,-9.06849388602511,53.88420854265485,47.23449685976423,-12.340742979692642,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2024-04,48.43104430147205,52.525772396464326,8.454759037413151,53.68150394089244,48.05904339820916,-4.990259872423453,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2024-05,52.5066317818112,51.294404415881985,-2.308712870721874,53.50452528904809,50.42620904159849,-5.7533754964081645,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2024-06,51.277072634655994,53.976524387760406,5.264442009663339,54.27709539089209,49.46599166979745,-4.089766134841078,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2024-07,53.96744580673964,53.863832551802275,-0.1919921415373449,55.44692599268351,51.76167506761564,-6.6464476778282595,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2024-08,53.878451394484095,55.33694969731659,2.707016005626728,57.85200258018378,51.61979878664977,-10.77266735044492,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2024-09,55.33400658565922,50.82304477996689,-8.152241422657836,57.34802710319584,49.86594744016918,-13.046795227258489,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2024-10,50.76396191367776,51.733698867315766,1.9102861894172207,53.07888662781663,48.57234014227108,-8.490280734682631,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2024-11,51.7550294942588,48.090770154656326,-7.080006282305284,53.814224195432736,47.23257174350315,-12.230321165696889,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2024-12,48.02233586744692,48.13331611941476,0.2311013197570544,50.706080192985034,45.42668036141743,-6.887139137401532,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2025-01,48.1221909369453,49.687077060870415,3.251901240273103,51.73386737998996,45.50898292338476,-6.382067972400341,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2025-02,49.60064411297775,56.78692771401206,14.488286855037158,58.508242798341755,49.34293021565629,-7.93944514292122,8064
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2025-03,56.762376425780275,59.47269039393886,4.774842314261574,60.14758698467682,54.54833345626482,-7.2017659264184575,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2025-04,59.4222013308636,52.6793720231865,-11.347323317985037,65.28768641585508,51.933508352384315,-20.454359461308325,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2025-05,52.715123885999084,52.41641548525333,-0.5666464929338533,55.654337053653485,48.16511532489539,-13.456672247372426,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2025-06,52.4171277755715,54.49297406649986,3.960244254161127,57.4419793662214,51.16375431129042,-7.025427923466587,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2025-07,54.45514953173052,51.86919955808302,-4.748770310768668,54.67971614638455,47.72819387384067,-12.713164519606824,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2025-08,51.879673837560134,46.30089549470865,-10.753302652439833,52.971966632911496,45.674642350848934,-13.775822847265651,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2025-09,46.16083553644402,43.55452631263437,-5.646148284625319,48.21936244802802,41.371919061026944,-14.20060954638589,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2025-10,43.65390900894365,42.95729409462271,-1.5957675501138247,43.85752975139758,42.928066590735654,-2.119278413377368,143
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,EX_2025Q4,2026-01,42.95785968762888,42.544762412343545,-0.9616337459296243,43.17025888015429,40.7001057507217,-5.721886302072066,3343
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2019-12,99.99633108560754,99.96392281746405,-0.032409457218729454,100.05123753625381,99.90137683732058,-0.14978395332583272,3203
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2020-01,99.98973959671889,98.73572340056162,-1.254144876479324,100.02809274633466,98.6934277888011,-1.3342901187951228,5773
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2020-02,98.73397363505032,99.16254699338602,0.4340687835778123,99.44887397102882,97.62550720377239,-1.1820633733002794,7624
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2020-03,99.16447179920826,102.13953130042279,3.000126403374126,103.85554871930557,98.83835370246035,-3.251201485914701,8465
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2020-04,102.14502387400363,100.44095046818796,-1.6682882251000786,102.46078137517125,99.95943589079127,-2.441271138877066,8558
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2020-05,100.4416007656086,98.75980576717554,-1.6744008315416226,100.73087649112989,98.34945524013723,-2.364142290772542,8474
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2020-06,98.68614447508283,98.67216266569092,-0.014167955862776083,99.23846805104561,98.0340453695932,-1.0585306302915543,8457
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2020-07,98.67002415297328,95.65442911236596,-3.056242325361236,98.73598617583828,95.53994494424971,-3.236956813189429,8843
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2020-08,95.67224724053354,89.82522922738022,-6.11150901311337,95.75383555454408,88.83737872731452,-7.223164259869009,8791
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2020-09,89.8211724660231,92.48148053355213,2.9617828341478747,94.61042597352039,89.41625023718001,-2.6035661935729926,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2020-10,92.46109693504843,92.64593746247536,0.19991167480608585,94.01310752188361,91.64685634015474,-2.420891126641056,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2020-11,92.67022728924836,89.68328783160428,-3.2231921136019803,94.0815556671428,87.17426653981131,-7.341810069307552,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2020-12,89.60683814647608,91.33314619535805,1.9265360597369385,92.29485489780089,88.2286780089278,-3.1454488660742075,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2021-01,91.24709467551946,76.93858580866755,-15.68105693417844,91.26198109201985,76.56471774581622,-16.10447545663546,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2021-02,76.88915471436277,69.70152481561834,-9.34804124904991,78.12957641984,65.57404827320693,-16.0701346685463,8064
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2021-03,69.80773776218682,57.880568978344556,-17.085740300701914,70.19235880031476,57.83662996998055,-17.602669352491983,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2021-04,57.85727848187879,52.171647679108055,-9.826993166558118,57.85727848187879,52.031798137317026,-10.068707857363757,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2021-05,52.10983818900441,53.402018970932744,2.4797251859457914,58.29047539995929,49.89697103376367,-10.715693021437945,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2021-06,53.25528842717749,58.43989358378347,9.735380860241772,61.432212682036436,51.884003066234314,-6.102842294457444,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2021-07,58.53552241931687,56.75474897826488,-3.042209870948942,60.42965663360877,56.40292819528542,-6.663497134755902,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2021-08,56.78587773368471,50.29900960599049,-11.42338269052815,57.29977571799805,49.979782522196096,-12.774907238428723,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2021-09,50.293343238829685,52.310346631178945,4.01047785344284,52.84770459994676,48.91053163840777,-4.79108327083747,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2021-10,52.326382130881534,48.46698752831776,-7.375619038423964,52.45630874444294,48.250545692865785,-8.01764964452003,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2021-11,48.50865854291007,48.41151595000544,-0.2002582545520215,50.48954404483183,47.18860965121716,-4.780312952410659,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2021-12,48.39135818052582,53.22928980143258,9.997511545054527,55.48787073524655,48.301244468824414,-6.887567213217006,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2022-01,53.23042793801557,59.481407882650984,11.743245708853589,60.489591494313935,52.678688980917954,-4.039053798709458,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2022-02,59.48425420373379,62.86103167078639,5.676758517450886,64.2447276106566,57.021761441763694,-5.563486802853235,8064
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2022-03,62.89741258051215,58.11752074572041,-7.5995047151951045,64.73542803019025,57.568259303184895,-11.071478084091524,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2022-04,58.28799932329376,63.288048573967416,8.578179571648924,63.288048573967416,57.82183715511667,-3.623435759703819,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2022-05,63.2973985871633,66.32979856314506,4.79071817115202,70.64308539388102,63.09413687701655,-7.3864839676131115,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2022-06,66.30187126796108,71.00353991949082,7.091306114917639,73.24052919517771,60.15605845240989,-13.144895305670623,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2022-07,71.01244002786234,65.93870733775547,-7.14485051931203,71.57274099849995,64.78964830657247,-9.477201232337384,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2022-08,65.90153925629167,70.07333610964437,6.3303481230211345,70.56855356006103,65.12705752365054,-2.898897879530904,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2022-09,70.22164291947463,73.27116460331426,4.342709109407505,73.76047788981002,69.70262128377267,-3.115426851561276,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2022-10,73.23124319080536,72.20424467199454,-1.4024048671889222,75.36291120872231,71.16854462521609,-5.565558065942621,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2022-11,72.23562929371843,77.40940438019952,7.162358986925854,78.12882026460382,68.75478484121204,-5.135145254420326,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2022-12,77.43645209008528,80.96483733968482,4.556491360806159,81.06822554372258,76.53701336608069,-1.4919141613095266,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2023-01,80.9465025376942,74.68622155270647,-7.733849874579224,81.24266635716377,72.94758856918408,-10.21024808751646,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2023-02,74.69940703130483,72.68919491140788,-2.6910683762918164,75.01359672658117,70.36490852832814,-6.197127455702656,8064
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2023-03,72.5797274035046,73.68531420092079,1.5232721821476503,76.17757203980864,71.75211153222176,-5.809400836868672,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2023-04,73.61959732346382,73.35510956783078,-0.3592627034768481,74.67419123603291,70.12493349053963,-5.40121666473885,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2023-05,73.31278233968206,75.75583142484157,3.3323644352223125,76.20010863814052,73.12445653561537,-2.0567781556869558,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2023-06,75.77953889286722,78.407898911469,3.4684296803621395,82.43704681906071,75.06243509230934,-6.887817397384222,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2023-07,78.37604639055125,78.61358044022172,0.3030697012794237,79.06339438293885,75.19318555621236,-4.895070413978653,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2023-08,78.60991517114468,78.39983462116734,-0.2672443412767511,81.28287362512748,78.10172105987397,-3.841219972066212,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2023-09,78.42151812755371,74.86664170261596,-4.533036990122641,79.26646662912115,74.5926370288134,-5.896351634009466,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2023-10,74.90965581308201,71.34417441090558,-4.759708696397135,75.51069377297587,70.1992709607557,-7.034000810784569,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2023-11,71.43522130774781,67.72607858509755,-5.192316415835007,71.91207804969156,66.08683670298963,-8.100504817391963,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2023-12,67.75923129621187,59.20273058831199,-12.62780073536377,67.76731412693279,57.953359525218644,-14.481840881773678,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2024-01,59.16529413173551,60.91508694195019,2.9574649055553737,63.359166009704246,58.13554171795791,-7.411518611175438,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2024-02,60.931933687476594,53.21757098733587,-12.660623474889432,61.57728782612574,52.559596063048545,-14.644509496001557,8352
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2024-03,53.236373580769566,48.40863629745599,-9.06849388602511,53.88420854265485,47.23449685976423,-12.340742979692642,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2024-04,48.43104430147205,52.525772396464326,8.454759037413151,53.68150394089244,48.05904339820916,-4.990259872423453,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2024-05,52.5066317818112,51.294404415881985,-2.308712870721874,53.50452528904809,50.42620904159849,-5.7533754964081645,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2024-06,51.277072634655994,53.976524387760406,5.264442009663339,54.27709539089209,49.46599166979745,-4.089766134841078,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2024-07,53.96744580673964,53.863832551802275,-0.1919921415373449,55.44692599268351,51.76167506761564,-6.6464476778282595,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2024-08,53.878451394484095,55.33694969731659,2.707016005626728,57.85200258018378,51.61979878664977,-10.77266735044492,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2024-09,55.33400658565922,50.82304477996689,-8.152241422657836,57.34802710319584,49.86594744016918,-13.046795227258489,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2024-10,50.76396191367776,51.733698867315766,1.9102861894172207,53.07888662781663,48.57234014227108,-8.490280734682631,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2024-11,51.7550294942588,48.090770154656326,-7.080006282305284,53.814224195432736,47.23257174350315,-12.230321165696889,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2024-12,48.02233586744692,48.13331611941476,0.2311013197570544,50.706080192985034,45.42668036141743,-6.887139137401532,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2025-01,48.1221909369453,49.687077060870415,3.251901240273103,51.73386737998996,45.50898292338476,-6.382067972400341,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2025-02,49.60064411297775,56.78692771401206,14.488286855037158,58.508242798341755,49.34293021565629,-7.93944514292122,8064
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2025-03,56.762376425780275,59.47269039393886,4.774842314261574,60.14758698467682,54.54833345626482,-7.2017659264184575,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2025-04,59.4222013308636,52.6793720231865,-11.347323317985037,65.28768641585508,51.933508352384315,-20.454359461308325,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2025-05,52.715123885999084,52.41641548525333,-0.5666464929338533,55.654337053653485,48.16511532489539,-13.456672247372426,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2025-06,52.4171277755715,54.49297406649986,3.960244254161127,57.4419793662214,51.16375431129042,-7.025427923466587,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2025-07,54.45514953173052,51.86919955808302,-4.748770310768668,54.67971614638455,47.72819387384067,-12.713164519606824,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2025-08,51.879673837560134,46.30089549470865,-10.753302652439833,52.971966632911496,45.674642350848934,-13.775822847265651,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2025-09,46.16083553644402,43.55452631263437,-5.646148284625319,48.21936244802802,41.371919061026944,-14.20060954638589,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,PRE_2025Q4,2025-10,43.65390900894365,42.95729409462271,-1.5957675501138247,43.85752975139758,42.928066590735654,-2.119278413377368,143
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,ONLY_2025Q4,2025-10,99.98679961603511,96.70651746088208,-3.2807152221591473,108.10167910755051,89.3723366426606,-17.000179702838945,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,ONLY_2025Q4,2025-11,96.86068600632481,100.08264931819073,3.326389110702288,101.59412590052388,87.25753766921339,-14.111631065508835,8640
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,ONLY_2025Q4,2025-12,100.10104592276306,114.33411780153516,14.218704457647902,118.00562292426298,97.52177314460879,-7.2152871293516885,8928
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,ONLY_2025Q4,2026-01,114.50298236739741,112.93902696771237,-1.3658643358885558,114.9375310533415,112.31270638458332,-2.2836967565799005,133
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_cap50,2026_ENTRY_ONLY,2026-01,100.00131664020766,99.03967023302125,-0.9616337459298574,100.49575931170733,94.74550622548767,-5.721886302071832,3343
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2019-12,99.99633108560754,99.96392281746405,-0.032409457218729454,100.05123753625381,99.90137683732058,-0.14978395332583272,3203
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2020-01,99.98973959671889,98.73572340056162,-1.254144876479324,100.02809274633466,98.6934277888011,-1.3342901187951228,5773
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2020-02,98.73397363505032,99.16254699338602,0.4340687835778123,99.44887397102882,97.62550720377239,-1.1820633733002794,7624
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2020-03,99.16447179920826,102.13953130042279,3.000126403374126,103.85554871930557,98.83835370246035,-3.251201485914701,8465
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2020-04,102.14502387400363,100.44095046818796,-1.6682882251000786,102.46078137517125,99.95943589079127,-2.441271138877066,8558
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2020-05,100.4416007656086,98.75980576717554,-1.6744008315416226,100.73087649112989,98.34945524013723,-2.364142290772542,8474
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2020-06,98.68614447508283,98.67216266569092,-0.014167955862776083,99.23846805104561,98.0340453695932,-1.0585306302915543,8457
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2020-07,98.67002415297328,95.65442911236596,-3.056242325361236,98.73598617583828,95.53994494424971,-3.236956813189429,8843
btc_rb_z4_gap1_cd144_h144_k1_short,btc_rb_z4_gap1_cd144_h144_k1_short_capnone,BASE,2020-08,95.67224724053354,89.82522922738022,-6.11150901311337,95.75383555454408,88.83737872731452,-7.223164259869009,8791
