variant,same_symbol_mode,close_due_mode,dd_mode,freeze_decrement,dd_trigger_mode,guard_count_position,trades,generated_trades_before_guard,blocked_by_guard,blocked_by_same_symbol,skipped,max_conc,active_leftover,wins,same_bar_trades,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,score_distance_fast,wins_full,losses,win_rate_pct,same_bar_trades_full,profit_factor,exact_match_core,exact_match_full,score_distance_full
signal_block_exit_i_plus_1|per_candidate|edge_current|per_new_timestamp_before_check|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_candidate,edge_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49274,1360,50634,487,0,18,0,-1,-1,-2.941616759877963,0.08409415408987542,3.023168605901984,97.05838324012204,91591890,,,,,,,,
signal_block_exit_i_plus_1|per_candidate|edge_current|per_new_timestamp_after_check|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_candidate,edge_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49274,1360,50634,487,0,18,0,-1,-1,-2.941616759877963,0.08409415408987542,3.023168605901984,97.05838324012204,91591890,,,,,,,,
signal_block_exit_i_plus_1|per_candidate|edge_current_after_accept|per_new_timestamp_before_check|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_candidate,edge_current_after_accept,per_new_timestamp_before_check,while_below,before_same_symbol,-49274,1360,50634,487,0,18,0,-1,-1,-2.941616759877963,0.08409415408987542,3.023168605901984,97.05838324012204,91591890,,,,,,,,
signal_block_exit_i_plus_1|per_candidate|edge_current_after_accept|per_new_timestamp_after_check|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_candidate,edge_current_after_accept,per_new_timestamp_after_check,while_below,before_same_symbol,-49274,1360,50634,487,0,18,0,-1,-1,-2.941616759877963,0.08409415408987542,3.023168605901984,97.05838324012204,91591890,,,,,,,,
signal_block_exit_i_plus_1|per_candidate|direct_current|per_new_timestamp_before_check|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_candidate,direct_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49274,1360,50634,487,0,18,0,-1,-1,-2.941616759877963,0.08409415408987542,3.023168605901984,97.05838324012204,91591890,,,,,,,,
signal_block_exit_i_plus_1|per_candidate|direct_current|per_new_timestamp_after_check|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_candidate,direct_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49274,1360,50634,487,0,18,0,-1,-1,-2.941616759877963,0.08409415408987542,3.023168605901984,97.05838324012204,91591890,,,,,,,,
signal_block_exit_i_plus_1|per_timestamp|edge_current|per_new_timestamp_before_check|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_timestamp,edge_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49276,1359,50635,487,0,18,0,-1,-1,-2.9399763563921044,0.08409415408987542,3.0215295807404776,97.0600236436079,91594090,,,,,,,,
signal_block_exit_i_plus_1|per_timestamp|edge_current|per_new_timestamp_after_check|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_timestamp,edge_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49276,1359,50635,487,0,18,0,-1,-1,-2.9399763563921044,0.08409415408987542,3.0215295807404776,97.0600236436079,91594090,,,,,,,,
signal_block_exit_i_plus_1|per_timestamp|edge_current_after_accept|per_new_timestamp_before_check|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_timestamp,edge_current_after_accept,per_new_timestamp_before_check,while_below,before_same_symbol,-49276,1359,50635,487,0,18,0,-1,-1,-2.9399763563921044,0.08409415408987542,3.0215295807404776,97.0600236436079,91594090,,,,,,,,
signal_block_exit_i_plus_1|per_timestamp|edge_current_after_accept|per_new_timestamp_after_check|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_timestamp,edge_current_after_accept,per_new_timestamp_after_check,while_below,before_same_symbol,-49276,1359,50635,487,0,18,0,-1,-1,-2.9399763563921044,0.08409415408987542,3.0215295807404776,97.0600236436079,91594090,,,,,,,,
signal_block_exit_i_plus_1|per_timestamp|direct_current|per_new_timestamp_before_check|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_timestamp,direct_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49276,1359,50635,487,0,18,0,-1,-1,-2.9399763563921044,0.08409415408987542,3.0215295807404776,97.0600236436079,91594090,,,,,,,,
signal_block_exit_i_plus_1|per_timestamp|direct_current|per_new_timestamp_after_check|while_below|before_same_symbol,signal_block_exit_i_plus_1,per_timestamp,direct_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49276,1359,50635,487,0,18,0,-1,-1,-2.9399763563921044,0.08409415408987542,3.0215295807404776,97.0600236436079,91594090,,,,,,,,
active_ts_le_exit_ts|per_candidate|edge_current|per_new_timestamp_after_check|while_below|before_same_symbol,active_ts_le_exit_ts,per_candidate,edge_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49349,1381,50730,370,0,18,0,-1,-1,-2.9804718107672934,0.059826464058887474,3.038480459406202,97.0195281892327,91674390,,,,,,,,
active_ts_le_exit_ts|per_candidate|edge_current_after_accept|per_new_timestamp_after_check|while_below|before_same_symbol,active_ts_le_exit_ts,per_candidate,edge_current_after_accept,per_new_timestamp_after_check,while_below,before_same_symbol,-49349,1381,50730,370,0,18,0,-1,-1,-2.9804718107672934,0.059826464058887474,3.038480459406202,97.0195281892327,91674390,,,,,,,,
active_ts_le_exit_ts|per_candidate|direct_current|per_new_timestamp_after_check|while_below|before_same_symbol,active_ts_le_exit_ts,per_candidate,direct_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49349,1381,50730,370,0,18,0,-1,-1,-2.9804718107672934,0.059826464058887474,3.038480459406202,97.0195281892327,91674390,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|edge_current|per_new_timestamp_after_check|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_candidate,edge_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49349,1381,50730,370,0,18,0,-1,-1,-2.9804718107672934,0.059826464058887474,3.038480459406202,97.0195281892327,91674390,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|edge_current_after_accept|per_new_timestamp_after_check|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_candidate,edge_current_after_accept,per_new_timestamp_after_check,while_below,before_same_symbol,-49349,1381,50730,370,0,18,0,-1,-1,-2.9804718107672934,0.059826464058887474,3.038480459406202,97.0195281892327,91674390,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|direct_current|per_new_timestamp_after_check|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_candidate,direct_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49349,1381,50730,370,0,18,0,-1,-1,-2.9804718107672934,0.059826464058887474,3.038480459406202,97.0195281892327,91674390,,,,,,,,
active_ts_le_exit_ts|per_timestamp|edge_current|per_new_timestamp_after_check|while_below|before_same_symbol,active_ts_le_exit_ts,per_timestamp,edge_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49350,1380,50730,371,0,18,0,-1,-1,-2.9446957923611405,0.059826464058887474,3.006280203644165,97.05174770926918,91675490,,,,,,,,
active_ts_le_exit_ts|per_timestamp|edge_current_after_accept|per_new_timestamp_after_check|while_below|before_same_symbol,active_ts_le_exit_ts,per_timestamp,edge_current_after_accept,per_new_timestamp_after_check,while_below,before_same_symbol,-49350,1380,50730,371,0,18,0,-1,-1,-2.9446957923611405,0.059826464058887474,3.006280203644165,97.05174770926918,91675490,,,,,,,,
active_ts_le_exit_ts|per_timestamp|direct_current|per_new_timestamp_after_check|while_below|before_same_symbol,active_ts_le_exit_ts,per_timestamp,direct_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49350,1380,50730,371,0,18,0,-1,-1,-2.9446957923611405,0.059826464058887474,3.006280203644165,97.05174770926918,91675490,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|edge_current|per_new_timestamp_after_check|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_timestamp,edge_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49350,1380,50730,371,0,18,0,-1,-1,-2.9446957923611405,0.059826464058887474,3.006280203644165,97.05174770926918,91675490,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|edge_current_after_accept|per_new_timestamp_after_check|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_timestamp,edge_current_after_accept,per_new_timestamp_after_check,while_below,before_same_symbol,-49350,1380,50730,371,0,18,0,-1,-1,-2.9446957923611405,0.059826464058887474,3.006280203644165,97.05174770926918,91675490,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|direct_current|per_new_timestamp_after_check|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_timestamp,direct_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49350,1380,50730,371,0,18,0,-1,-1,-2.9446957923611405,0.059826464058887474,3.006280203644165,97.05174770926918,91675490,,,,,,,,
active_ts_le_exit_ts|per_timestamp|edge_current|per_new_timestamp_before_check|while_below|before_same_symbol,active_ts_le_exit_ts,per_timestamp,edge_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49351,1380,50731,370,0,18,0,-1,-1,-2.94468798531341,0.059826464058887474,3.006280203644165,97.05174770926918,91676590,,,,,,,,
active_ts_le_exit_ts|per_timestamp|edge_current_after_accept|per_new_timestamp_before_check|while_below|before_same_symbol,active_ts_le_exit_ts,per_timestamp,edge_current_after_accept,per_new_timestamp_before_check,while_below,before_same_symbol,-49351,1380,50731,370,0,18,0,-1,-1,-2.94468798531341,0.059826464058887474,3.006280203644165,97.05174770926918,91676590,,,,,,,,
active_ts_le_exit_ts|per_timestamp|direct_current|per_new_timestamp_before_check|while_below|before_same_symbol,active_ts_le_exit_ts,per_timestamp,direct_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49351,1380,50731,370,0,18,0,-1,-1,-2.94468798531341,0.059826464058887474,3.006280203644165,97.05174770926918,91676590,,,,,,,,
active_ts_le_exit_ts|per_candidate|edge_current|per_new_timestamp_before_check|while_below|before_same_symbol,active_ts_le_exit_ts,per_candidate,edge_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49351,1380,50731,370,0,18,0,-1,-1,-2.978892532929489,0.059826464058887474,3.0369021258295663,97.02110746707051,91676590,,,,,,,,
active_ts_le_exit_ts|per_candidate|edge_current_after_accept|per_new_timestamp_before_check|while_below|before_same_symbol,active_ts_le_exit_ts,per_candidate,edge_current_after_accept,per_new_timestamp_before_check,while_below,before_same_symbol,-49351,1380,50731,370,0,18,0,-1,-1,-2.978892532929489,0.059826464058887474,3.0369021258295663,97.02110746707051,91676590,,,,,,,,
active_ts_le_exit_ts|per_candidate|direct_current|per_new_timestamp_before_check|while_below|before_same_symbol,active_ts_le_exit_ts,per_candidate,direct_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49351,1380,50731,370,0,18,0,-1,-1,-2.978892532929489,0.059826464058887474,3.0369021258295663,97.02110746707051,91676590,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|edge_current|per_new_timestamp_before_check|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_timestamp,edge_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49351,1380,50731,370,0,18,0,-1,-1,-2.94468798531341,0.059826464058887474,3.006280203644165,97.05174770926918,91676590,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|edge_current_after_accept|per_new_timestamp_before_check|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_timestamp,edge_current_after_accept,per_new_timestamp_before_check,while_below,before_same_symbol,-49351,1380,50731,370,0,18,0,-1,-1,-2.94468798531341,0.059826464058887474,3.006280203644165,97.05174770926918,91676590,,,,,,,,
entry_block_exit_i_plus_0|per_timestamp|direct_current|per_new_timestamp_before_check|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_timestamp,direct_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49351,1380,50731,370,0,18,0,-1,-1,-2.94468798531341,0.059826464058887474,3.006280203644165,97.05174770926918,91676590,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|edge_current|per_new_timestamp_before_check|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_candidate,edge_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49351,1380,50731,370,0,18,0,-1,-1,-2.978892532929489,0.059826464058887474,3.0369021258295663,97.02110746707051,91676590,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|edge_current_after_accept|per_new_timestamp_before_check|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_candidate,edge_current_after_accept,per_new_timestamp_before_check,while_below,before_same_symbol,-49351,1380,50731,370,0,18,0,-1,-1,-2.978892532929489,0.059826464058887474,3.0369021258295663,97.02110746707051,91676590,,,,,,,,
entry_block_exit_i_plus_0|per_candidate|direct_current|per_new_timestamp_before_check|while_below|before_same_symbol,entry_block_exit_i_plus_0,per_candidate,direct_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49351,1380,50731,370,0,18,0,-1,-1,-2.978892532929489,0.059826464058887474,3.0369021258295663,97.02110746707051,91676590,,,,,,,,
none|per_timestamp|edge_current|per_new_timestamp_after_check|while_below|before_same_symbol,none,per_timestamp,edge_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49611,1435,51046,0,0,21,0,-1,-1,-2.8658475523242855,0.17749968191613785,3.0379548740023044,97.13415244767573,91962560,,,,,,,,
none|per_timestamp|edge_current_after_accept|per_new_timestamp_after_check|while_below|before_same_symbol,none,per_timestamp,edge_current_after_accept,per_new_timestamp_after_check,while_below,before_same_symbol,-49611,1435,51046,0,0,21,0,-1,-1,-2.8658475523242855,0.17749968191613785,3.0379548740023044,97.13415244767573,91962560,,,,,,,,
none|per_timestamp|direct_current|per_new_timestamp_after_check|while_below|before_same_symbol,none,per_timestamp,direct_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49611,1435,51046,0,0,21,0,-1,-1,-2.8658475523242855,0.17749968191613785,3.0379548740023044,97.13415244767573,91962560,,,,,,,,
none|per_candidate|edge_current|per_new_timestamp_after_check|while_below|before_same_symbol,none,per_candidate,edge_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49611,1435,51046,0,0,21,0,-1,-1,-2.8660651035851803,0.17749968191613785,3.038172039794617,97.13393489641481,91962560,,,,,,,,
none|per_candidate|edge_current_after_accept|per_new_timestamp_after_check|while_below|before_same_symbol,none,per_candidate,edge_current_after_accept,per_new_timestamp_after_check,while_below,before_same_symbol,-49611,1435,51046,0,0,21,0,-1,-1,-2.8660651035851803,0.17749968191613785,3.038172039794617,97.13393489641481,91962560,,,,,,,,
none|per_candidate|direct_current|per_new_timestamp_after_check|while_below|before_same_symbol,none,per_candidate,direct_current,per_new_timestamp_after_check,while_below,before_same_symbol,-49611,1435,51046,0,0,21,0,-1,-1,-2.8660651035851803,0.17749968191613785,3.038172039794617,97.13393489641481,91962560,,,,,,,,
none|per_timestamp|edge_current|per_new_timestamp_before_check|while_below|before_same_symbol,none,per_timestamp,edge_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49613,1434,51047,0,0,21,0,-1,-1,-2.8643672934337783,0.17749968191613785,3.0364772379111566,97.13563270656623,91964760,,,,,,,,
none|per_timestamp|edge_current_after_accept|per_new_timestamp_before_check|while_below|before_same_symbol,none,per_timestamp,edge_current_after_accept,per_new_timestamp_before_check,while_below,before_same_symbol,-49613,1434,51047,0,0,21,0,-1,-1,-2.8643672934337783,0.17749968191613785,3.0364772379111566,97.13563270656623,91964760,,,,,,,,
none|per_timestamp|direct_current|per_new_timestamp_before_check|while_below|before_same_symbol,none,per_timestamp,direct_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49613,1434,51047,0,0,21,0,-1,-1,-2.8643672934337783,0.17749968191613785,3.0364772379111566,97.13563270656623,91964760,,,,,,,,
none|per_candidate|edge_current|per_new_timestamp_before_check|while_below|before_same_symbol,none,per_candidate,edge_current,per_new_timestamp_before_check,while_below,before_same_symbol,-49613,1434,51047,0,0,21,0,-1,-1,-2.849229706624967,0.17749968191613785,3.0213664726626024,97.15077029337503,91964760,,,,,,,,
none|per_candidate|edge_current_after_accept|per_new_timestamp_before_check|while_below|before_same_symbol,none,per_candidate,edge_current_after_accept,per_new_timestamp_before_check,while_below,before_same_symbol,-49613,1434,51047,0,0,21,0,-1,-1,-2.849229706624967,0.17749968191613785,3.0213664726626024,97.15077029337503,91964760,,,,,,,,
